"PLOT","SPLOT","TAG","SPECIES","CLASS","YRTAG","STAT86","STAT87","STAT88","STAT89","STAT98","STAT10","DBH86","HT86","DBH87","HT87","CPOS87","CPOS88","DBH98","HT98","CPOS98","DBH10","HT10","CPOS10","ELEV","ASPCL","CANHT86","CANDBH86","CANHT87","CANDBH87","CANHT98","CANDBH98","CANHT10","CANDBH10"
4,2,805,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",15.3,NA,NA,NA,"","c",17.8,NA,"c",21.4,NA,"c","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,818,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",10.7,NA,"i",15,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,823,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",8.3,NA,"i",15.7,NA,"c","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,834,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",7.1,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,837,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","ALIVE",32.3,18.5,NA,NA,"","d",35.5,20.427735503,"d",37.4,18.94,"d","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,838,"ABBA","P",1986,"ALIVE","","DEAD","","DEAD","",28.1,17.9,NA,NA,"","c",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,842,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",24.8,13.6,NA,NA,"","c",29.3,15.626533648,"d",32.9,15.88,"d","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,843,"BEAL","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",27,13.2,NA,NA,"","c",30.3,13.970052002,"c",31.5,13.55,"c","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,844,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",24.2,10.9,NA,NA,"","i",28.3,13.282212638,"c",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,845,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",11.9,11.1,NA,NA,"","i",15.1,10.095296747,"i",18.8,NA,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9245,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",3.5,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9246,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",6.1,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9247,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",5,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9249,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",5.2,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9250,"ACSP","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.5,4.85,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9251,"ACSP","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,1.3,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9252,"ACSP","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.5,1.48,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9253,"ABBA","P",2010,"","","","","","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9254,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,1.14,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9255,"PIRU","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,1.36,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9256,"PIRU","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,1.02,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9257,"ACSP","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.15,4.65,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9258,"ACSP","P",2010,"","","","","","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9259,"ACSP","P",2010,"","","","","","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9260,"ABBA","P",2010,"","","","","","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,9261,"ABBA","P",2010,"","","","","","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98138,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.4,NA,"i",9.1,NA,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98156,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5,NA,"o",8,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98333,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0.5,1.5,"",0.4,1.48,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98335,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.4,6.6,"",6.4,3.92,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98337,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",5.1,4.7,"o",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98339,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",NA,1.5,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98341,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",2.1,1.5,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98350,"ABBA","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",0,1.2,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98353,"ABBA","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",0,1.2,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98361,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",2.4,3,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98394,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.2,"",0,1.34,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98551,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",7.3,6.2,"",9.1,8.07,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98552,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.8,6,"",6.6,6.73,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98553,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",4.5,5.4,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98701,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",7.4,7.4,"i",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98702,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",6.8,6.4,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98703,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",8.1,6,"",8.7,7.5,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98729,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.8,6.4,"",5.9,6.95,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98751,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.8,5.9,"i",7.2,6.33,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98752,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0.5,1.7,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98753,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",3.5,3.9,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98783,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",4.7,5.8,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98792,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",2.5,3.5,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98821,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",7.4,NA,"o",10,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98834,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.1,NA,"o",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98860,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",2.5,3.4,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98864,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0.5,2,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98868,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",NA,1.4,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98870,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",0.5,2.3,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98872,"SOAM","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",NA,1.4,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98876,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0.5,1.6,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98885,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.9,4.2,"",2.82,4.7,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98889,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",2.9,4.7,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98892,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.8,1.8,"",3.5,3.02,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98893,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",2.8,4.5,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,2,98894,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.2,"",1.26,1.65,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,1,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",7.1,6.3,"",12.2,8.85,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,2,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.4,4.4,"",7.7,6.83,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,3,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.5,4.4,"o",7.7,5.92,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,4,"BEAL","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.5,3.1,"",2.03,2.52,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,5,"SOAM","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,6,"SOAM","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,7,"SOAM","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,8,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.9,4.6,"o",8.2,6.44,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.5,1.9,"",2.13,2.04,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,10,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",2,2,"",2.48,2.32,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,11,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.5,2,"",3.44,1.87,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,12,"PIRU","P",1988,"","","ALIVE","ALIVE","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.5,1.7,"",1.98,1.85,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,13,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.7,3.1,"",5.2,4.45,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,14,"ABBA","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0.5,1.3,"",0.69,1.5,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,15,"ACPE","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.5,5,"",7,8.06,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,16,"SOAM","P",1988,"","","ALIVE","","ALIVE","DEAD",NA,NA,NA,NA,"","",4.8,6.3,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,18,"SOAM","P",1988,"","","ALIVE","","DEAD","DEAD",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,19,"BEAL","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.7,7.6,"o",11.4,10.96,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,111,"ACPE","P",1988,"","","ALIVE","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4.7,6.6,"",7.4,8.13,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,704,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",14.6,NA,NA,NA,"","c",16.4,NA,"c",20.9,NA,"c","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,705,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",15.2,NA,NA,NA,"","i",NA,NA,"",18.9,NA,"i","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,706,"PIRU","A",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",10,NA,NA,NA,"","i",NA,NA,"",11.1,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,800,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",5.7,4.34,NA,NA,"","o",9.6,6,"o",13.6,9.22,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,813,"BEAL","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",29.4,15.9,NA,NA,"","d",32,15.6,"d",33.5,20.09,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,830,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","ALIVE",13.2,8.97,NA,NA,"","i",15.8,11.867236234,"i",18.9,14.35,"c","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,831,"ABBA","P",1986,"ALIVE","","ALIVE","","DEAD","DEAD",17.4,13.3,NA,NA,"","c",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,832,"PIRU","P",1986,"ALIVE","","ALIVE","ALIVE","ALIVE","DEAD",19.7,15.2,NA,NA,"","c",22.4,17.226994683,"c",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,833,"PIRU","P",1986,"ALIVE","","ALIVE","","DEAD","DEAD",14.2,12.9,NA,NA,"","c",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,834,"ABBA","P",1986,"DEAD","","DEAD","","DEAD","DEAD",11.4,6.86,NA,NA,"","o",NA,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,835,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",24.1,14.4,NA,NA,"","d",31.2,17,"d",35.4,18.02,"d","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,836,"ABBA","P",1986,"ALIVE","","ALIVE","","ALIVE","DEAD",23.4,13.4,NA,NA,"","c",24.3,15.552031492,"c",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,989,"BEAL","P",1986,"ALIVE","","ALIVE","","ALIVE","ALIVE",19.7,14.9,NA,NA,"","c",23.5,15.6,"d",25.5,18.82,"c","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9225,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.9,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9229,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0.9,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9230,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",8,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9232,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2.8,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9234,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",2,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9241,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",7.8,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9243,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.9,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9244,"PIRU","A",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",10,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9262,"PIRU","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,1.15,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9263,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",0,1.18,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,9264,"ABBA","P",2010,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",NA,NA,"",4.9,0.157,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98801,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",6.3,6.9,"o",7.1,6.3,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98806,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",1,1.7,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98807,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",7.2,NA,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98810,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",4,6,"",4.1,4.6,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98812,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",5.9,3.9,"o",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98817,"ABBA","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",0,1,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98827,"ACPE","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",2.5,4.8,"",4.7,6.45,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98836,"PIRU","A",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",5.3,NA,"o",11.2,NA,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98844,"ACSP","P",1998,"","","","","ALIVE","DEAD",NA,NA,NA,NA,"","",1,2.8,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98846,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",0.5,2,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98848,"ACSP","P",1998,"","","","","ALIVE","NF",NA,NA,NA,NA,"","",2.7,4.2,"",NA,NA,"","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98850,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.3,"",0,1.15,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98852,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.9,5,"o",4.8,5.15,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98853,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",3.1,4.3,"",3.23,2.85,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98854,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0,1.1,"",3.36,4,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98865,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0.5,1.3,"",1.34,1.63,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98869,"ABBA","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",0.5,1.5,"",1.05,1.65,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
4,3,98871,"ACSP","P",1998,"","","","","ALIVE","ALIVE",NA,NA,NA,NA,"","",1.1,2.2,"",0,0.78,"o","L","E",13.7911111111111,27.45,NA,NA,14.1718818025,30.625,11.665,28.49
